date,year,locality,estimated_value,sale_price,property,residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,face,year_from_date,month_num,month_name,year_month,price_diff,pct_diff,valuation_status,sale_price_outlier_flag,estimated_value_outlier_flag,price_diff_outlier_flag,pct_diff_outlier_flag
2014-04-25,2014,Fairfield,227290.0,222750.0,Single Family,Detached House,3,1,971.0,1.350819,North,2014,4,April,2014-04,-4540.0,-1.9974481939372606,Fair,False,False,False,False
2014-04-25,2014,Stamford,809620.0,785000.0,?,Detached House,3,2,978.0,1.350819,North,2014,4,April,2014-04,-24620.0,-3.0409327832810455,Fair,False,False,False,False
2014-04-26,2014,Fairfield,314230.0,365000.0,Single Family,Detached House,3,3,942.0,1.350819,West,2014,4,April,2014-04,50770.0,16.156955096585303,Overvalued,False,False,False,False
2014-04-26,2014,Unknown,186620.0,205000.0,Single Family,Detached House,3,3,988.0,1.350819,East,2014,4,April,2014-04,18380.0,9.848890794127103,Overvalued,False,False,False,False
2014-04-26,2014,Unknown,155630.0,170000.0,Single Family,Detached House,3,2,1001.0,1.350819,East,2014,4,April,2014-04,14370.0,9.23343828310737,Overvalued,False,False,False,False
2014-04-27,2014,Stamford,327190.0,315000.0,Single Family,Detached House,3,2,913.0,1.350819,West,2014,4,April,2014-04,-12190.0,-3.7256639872856754,Fair,False,False,False,False
2014-04-27,2014,Fairfield,248850.0,485000.0,?,Duplex,4,3,1225.0,1.350819,North,2014,4,April,2014-04,236150.0,94.89652401044806,Overvalued,False,False,False,False
2014-04-27,2014,Norwalk,1298780.0,1325000.0,Single Family,Detached House,3,1,932.0,1.350819,East,2014,4,April,2014-04,26220.0,2.0188176596498253,Fair,False,True,False,False
2014-04-30,2014,Norwalk,340200.0,425000.0,Single Family,Detached House,3,3,904.0,1.350819,North,2014,4,April,2014-04,84800.0,24.926513815402704,Overvalued,False,False,False,False
2014-04-30,2014,Fairfield,746690.0,1200000.0,Single Family,Detached House,3,1,1003.0,1.350819,West,2014,4,April,2014-04,453310.0,60.709263549799786,Overvalued,False,False,False,False
2014-04-30,2014,Unknown,206500.0,380000.0,Single Family,Detached House,3,1,925.0,1.350819,North,2014,4,April,2014-04,173500.0,84.01937046004842,Overvalued,False,False,False,False
2014-04-30,2014,Bridgeport,166250.0,125000.0,Two Family,Duplex,4,4,1415.0,1.350819,West,2014,4,April,2014-04,-41250.0,-24.81203007518797,Undervalued,False,False,False,False
2014-04-30,2014,Bridgeport,143950.0,172000.0,Single Family,Detached House,3,2,912.0,1.350819,North,2014,4,April,2014-04,28050.0,19.485932615491492,Overvalued,False,False,False,False
2014-05-01,2014,Unknown,377530.0,375000.0,Single Family,Detached House,3,3,971.0,1.350819,North,2014,5,May,2014-05,-2530.0,-0.6701454189071067,Fair,False,False,False,False
2014-05-01,2014,Norwalk,313180.0,435000.0,Single Family,Detached House,3,1,1033.0,1.350819,West,2014,5,May,2014-05,121820.0,38.89775847755285,Overvalued,False,False,False,False
2014-05-01,2014,Waterbury,154840.0,32000.0,?,Triplex,6,4,2166.0,1.350819,North,2014,5,May,2014-05,-122840.0,-79.33350555412039,Undervalued,False,False,False,False
2014-05-01,2014,Greenwich,552790.0,350000.0,Single Family,Detached House,3,3,1005.0,1.350819,North,2014,5,May,2014-05,-202790.0,-36.68481701912118,Undervalued,False,False,False,False
2014-05-01,2014,Waterbury,130060.0,121916.0,Three Family,Triplex,6,4,2036.0,1.350819,North,2014,5,May,2014-05,-8144.0,-6.261725357527295,Undervalued,False,False,False,False
2014-05-01,2014,Greenwich,1773030.0,875000.0,Single Family,Detached House,3,3,908.0,1.350819,North,2014,5,May,2014-05,-898030.0,-50.649453195941405,Undervalued,False,True,True,False
2014-05-02,2014,Greenwich,548380.0,319000.0,Single Family,Detached House,3,3,1099.0,1.350819,West,2014,5,May,2014-05,-229380.0,-41.82865895911594,Undervalued,False,False,False,False
2014-05-02,2014,Unknown,780710.0,1010000.0,Single Family,Detached House,3,3,1027.0,1.350819,North,2014,5,May,2014-05,229290.0,29.369420143202984,Overvalued,False,False,False,False
2014-05-03,2014,Unknown,155740.0,56500.0,Two Family,Duplex,4,2,1422.0,1.350819,South,2014,5,May,2014-05,-99240.0,-63.72158726081931,Undervalued,False,False,False,False
2014-05-04,2014,Stamford,378310.0,206667.0,?,Detached House,3,1,1068.0,1.350819,West,2014,5,May,2014-05,-171643.0,-45.37099204356216,Undervalued,False,False,False,False
2014-05-04,2014,Stamford,1010380.0,1150000.0,Single Family,Detached House,3,3,997.0,1.350819,North,2014,5,May,2014-05,139620.0,13.818563312813001,Overvalued,False,True,False,False
2014-05-04,2014,Waterbury,117170.0,72000.0,?,Detached House,3,3,1083.0,1.350819,West,2014,5,May,2014-05,-45170.0,-38.550823589656055,Undervalued,False,False,False,False
2014-05-04,2014,Fairfield,319830.0,500000.0,Single Family,Detached House,3,2,1096.0,1.350819,East,2014,5,May,2014-05,180170.0,56.33305193383985,Overvalued,False,False,False,False
2014-05-07,2014,Fairfield,251440.0,355000.0,?,Duplex,4,4,1359.0,1.350819,West,2014,5,May,2014-05,103560.0,41.18676423798918,Overvalued,False,False,False,False
2014-05-08,2014,Greenwich,1322580.0,1500000.0,?,Detached House,3,3,1021.0,1.350819,South,2014,5,May,2014-05,177420.0,13.41468947058023,Overvalued,True,True,False,False
2014-05-08,2014,Norwalk,2005710.0,2950000.0,Single Family,Detached House,3,1,1053.0,1.350819,West,2014,5,May,2014-05,944290.0,47.08008635346087,Overvalued,True,True,True,False
2014-05-08,2014,Unknown,422940.0,670000.0,?,Detached House,3,3,922.0,1.350819,South,2014,5,May,2014-05,247060.0,58.41490518749705,Overvalued,False,False,False,False
2014-05-09,2014,Greenwich,1122310.0,1700000.0,?,Detached House,3,2,1021.0,1.350819,West,2014,5,May,2014-05,577690.0,51.47330060322014,Overvalued,True,True,True,False
2014-05-10,2014,Bridgeport,163120.0,105000.0,Three Family,Triplex,6,6,1021.0,1.350819,East,2014,5,May,2014-05,-58120.0,-35.63021088769005,Undervalued,False,False,False,False
2014-05-10,2014,Bridgeport,134520.0,120000.0,?,Detached House,3,1,1011.0,1.350819,North,2014,5,May,2014-05,-14520.0,-10.793933987511151,Undervalued,False,False,False,False
2014-05-10,2014,Stamford,242680.0,245000.0,Single Family,Detached House,3,3,929.0,1.350819,North,2014,5,May,2014-05,2320.0,0.9559914290423602,Fair,False,False,False,False
2014-05-11,2014,Stamford,313820.0,350000.0,Single Family,Detached House,3,2,1019.0,1.350819,South,2014,5,May,2014-05,36180.0,11.528901918297112,Overvalued,False,False,False,False
2014-05-14,2014,Bridgeport,173350.0,60085.0,?,Triplex,6,6,2138.0,1.350819,West,2014,5,May,2014-05,-113265.0,-65.3389097202192,Undervalued,False,False,False,False
2014-05-14,2014,Norwalk,286930.0,315000.0,?,Detached House,3,1,1087.0,1.350819,South,2014,5,May,2014-05,28070.0,9.782873871676019,Overvalued,False,False,False,False
2014-05-14,2014,Bridgeport,112950.0,45000.0,Single Family,Detached House,3,3,1019.0,1.350819,South,2014,5,May,2014-05,-67950.0,-60.1593625498008,Undervalued,False,False,False,False
2014-05-15,2014,Stamford,422730.0,205000.0,?,Duplex,4,4,1497.0,1.350819,East,2014,5,May,2014-05,-217730.0,-51.505689210607244,Undervalued,False,False,False,False
2014-05-15,2014,Bridgeport,159130.0,90000.0,Three Family,Triplex,6,5,1859.0,1.350819,East,2014,5,May,2014-05,-69130.0,-43.44246842204487,Undervalued,False,False,False,False
2014-05-16,2014,Stamford,388590.0,270000.0,?,Detached House,3,2,995.0,1.350819,East,2014,5,May,2014-05,-118590.0,-30.51802671195862,Undervalued,False,False,False,False
2014-05-16,2014,Greenwich,963690.0,780000.0,Single Family,Detached House,3,3,985.0,1.350819,East,2014,5,May,2014-05,-183690.0,-19.061108862808577,Undervalued,False,True,False,False
2014-05-16,2014,Fairfield,318500.0,331900.0,Single Family,Detached House,3,3,1015.0,1.350819,West,2014,5,May,2014-05,13400.0,4.207221350078493,Fair,False,False,False,False
2014-05-16,2014,Bridgeport,210310.0,130000.0,Two Family,Duplex,4,3,1371.0,1.350819,North,2014,5,May,2014-05,-80310.0,-38.18648661499691,Undervalued,False,False,False,False
2014-05-17,2014,Unknown,438090.0,410000.0,Single Family,Detached House,3,1,1056.0,1.350819,East,2014,5,May,2014-05,-28090.0,-6.411924490401516,Undervalued,False,False,False,False
2014-05-17,2014,Bridgeport,111270.0,79900.0,Single Family,Detached House,3,3,1019.0,1.350819,East,2014,5,May,2014-05,-31370.0,-28.19268446122046,Undervalued,False,False,False,False
2014-05-17,2014,Norwalk,219590.0,226800.0,Single Family,Detached House,3,1,947.0,1.350819,West,2014,5,May,2014-05,7210.0,3.2833917755817663,Fair,False,False,False,False
2014-05-18,2014,Waterbury,33260.0,3000.0,Single Family,Detached House,3,3,1054.0,1.350819,West,2014,5,May,2014-05,-30260.0,-90.98015634395671,Undervalued,False,False,False,True
2014-05-18,2014,Waterbury,178550.0,100000.0,Single Family,Detached House,3,2,908.0,1.350819,West,2014,5,May,2014-05,-78550.0,-43.99327919350322,Undervalued,False,False,False,False
2014-05-20,2014,Waterbury,101850.0,130000.0,Single Family,Detached House,3,3,1084.0,1.350819,West,2014,5,May,2014-05,28150.0,27.63868433971527,Overvalued,False,False,False,False
2014-05-21,2014,Waterbury,107890.0,38400.0,Single Family,Detached House,3,1,1098.0,1.350819,East,2014,5,May,2014-05,-69490.0,-64.40819353044768,Undervalued,False,False,False,False
2014-05-21,2014,Waterbury,86750.0,38000.0,Three Family,Triplex,6,5,1942.0,1.350819,East,2014,5,May,2014-05,-48750.0,-56.195965417867434,Undervalued,False,False,False,False
2014-05-21,2014,Fairfield,199430.0,309000.0,Single Family,Detached House,3,2,950.0,1.350819,West,2014,5,May,2014-05,109570.0,54.941583513012084,Overvalued,False,False,False,False
2014-05-21,2014,Bridgeport,205630.0,92000.0,Two Family,Duplex,4,4,1321.0,1.350819,East,2014,5,May,2014-05,-113630.0,-55.25944657880659,Undervalued,False,False,False,False
2014-05-21,2014,Greenwich,731150.0,1075000.0,Single Family,Detached House,3,3,1069.0,1.350819,East,2014,5,May,2014-05,343850.0,47.0286534910757,Overvalued,False,False,False,False
2014-05-22,2014,Stamford,504780.0,395000.0,Two Family,Duplex,4,2,1397.0,1.350819,South,2014,5,May,2014-05,-109780.0,-21.74808827608067,Undervalued,False,False,False,False
2014-05-22,2014,Norwalk,295540.0,355000.0,Single Family,Detached House,3,3,1021.0,1.350819,West,2014,5,May,2014-05,59460.0,20.119104012993166,Overvalued,False,False,False,False
2014-05-23,2014,Norwalk,777420.0,1435000.0,?,Detached House,3,3,1039.0,1.350819,East,2014,5,May,2014-05,657580.0,84.58490905816676,Overvalued,True,False,True,False
2014-05-23,2014,Waterbury,147520.0,75000.0,?,Duplex,4,3,1477.0,1.350819,South,2014,5,May,2014-05,-72520.0,-49.159436008676785,Undervalued,False,False,False,False
2014-05-23,2014,Stamford,471250.0,635000.0,Single Family,Detached House,3,1,933.0,1.350819,West,2014,5,May,2014-05,163750.0,34.748010610079575,Overvalued,False,False,False,False
2014-05-23,2014,Stamford,488820.0,320000.0,Three Family,Triplex,6,6,2037.0,1.350819,South,2014,5,May,2014-05,-168820.0,-34.536230105151176,Undervalued,False,False,False,False
2014-05-23,2014,Fairfield,304080.0,430000.0,Single Family,Detached House,3,1,1085.0,1.350819,South,2014,5,May,2014-05,125920.0,41.41015522230992,Overvalued,False,False,False,False
2014-05-24,2014,Greenwich,1047480.0,1595000.0,?,Detached House,3,1,1090.0,1.350819,North,2014,5,May,2014-05,547520.0,52.27021040974529,Overvalued,True,True,True,False
2014-05-24,2014,Stamford,397460.0,424000.0,Single Family,Detached House,3,2,1044.0,1.350819,West,2014,5,May,2014-05,26540.0,6.677401499521965,Overvalued,False,False,False,False
2014-05-24,2014,Bridgeport,134910.0,42000.0,Three Family,Triplex,6,5,2100.0,1.350819,North,2014,5,May,2014-05,-92910.0,-68.8681343117634,Undervalued,False,False,False,False
2014-05-24,2014,Bridgeport,154060.0,163000.0,?,Detached House,3,3,927.0,1.350819,North,2014,5,May,2014-05,8940.0,5.802933921848631,Overvalued,False,False,False,False
2014-05-25,2014,Greenwich,1702890.0,2500000.0,Single Family,Detached House,3,1,912.0,1.350819,West,2014,5,May,2014-05,797110.0,46.80924780813793,Overvalued,True,True,True,False
2014-05-25,2014,Fairfield,514780.0,707000.0,Single Family,Detached House,3,1,1076.0,1.350819,East,2014,5,May,2014-05,192220.0,37.34022300788686,Overvalued,False,False,False,False
2014-05-29,2014,Fairfield,272790.0,425000.0,Single Family,Detached House,3,1,1041.0,1.350819,West,2014,5,May,2014-05,152210.0,55.79749990835441,Overvalued,False,False,False,False
2014-05-29,2014,Stamford,790810.0,699000.0,Single Family,Detached House,3,3,915.0,1.350819,North,2014,5,May,2014-05,-91810.0,-11.609615457568822,Undervalued,False,False,False,False
2014-05-30,2014,Stamford,438760.0,424975.0,Single Family,Detached House,3,2,1005.0,1.350819,West,2014,5,May,2014-05,-13785.0,-3.1418087337040754,Fair,False,False,False,False
2014-05-30,2014,Fairfield,345310.0,617500.0,Single Family,Detached House,3,2,1015.0,1.350819,South,2014,5,May,2014-05,272190.0,78.8248240711245,Overvalued,False,False,False,False
2014-05-31,2014,Waterbury,143100.0,152000.0,Single Family,Detached House,3,1,985.0,1.350819,South,2014,5,May,2014-05,8900.0,6.219426974143955,Overvalued,False,False,False,False
2014-05-31,2014,Fairfield,377790.0,537500.0,Single Family,Detached House,3,3,932.0,1.350819,West,2014,5,May,2014-05,159710.0,42.2748087561873,Overvalued,False,False,False,False
2014-06-01,2014,Fairfield,310310.0,445000.0,Single Family,Detached House,3,1,932.0,1.350819,South,2014,6,June,2014-06,134690.0,43.40498211465953,Overvalued,False,False,False,False
2014-06-01,2014,Fairfield,308980.0,549000.0,?,Detached House,3,2,1011.0,1.350819,West,2014,6,June,2014-06,240020.0,77.68140332707618,Overvalued,False,False,False,False
2014-06-01,2014,Fairfield,328510.0,355000.0,Single Family,Detached House,3,2,1097.0,1.350819,East,2014,6,June,2014-06,26490.0,8.063681470883687,Overvalued,False,False,False,False
2014-06-01,2014,Fairfield,370300.0,639000.0,Single Family,Detached House,3,2,1060.0,1.350819,North,2014,6,June,2014-06,268700.0,72.5627869295166,Overvalued,False,False,False,False
2014-06-01,2014,Stamford,315090.0,380000.0,Single Family,Detached House,3,3,1060.0,1.350819,North,2014,6,June,2014-06,64910.0,20.600463359675015,Overvalued,False,False,False,False
2014-06-01,2014,Fairfield,939120.0,1100000.0,Single Family,Detached House,3,2,1021.0,1.350819,West,2014,6,June,2014-06,160880.0,17.13093108441946,Overvalued,False,True,False,False
2014-06-04,2014,Bridgeport,150500.0,107000.0,Two Family,Duplex,4,2,1292.0,1.350819,North,2014,6,June,2014-06,-43500.0,-28.903654485049834,Undervalued,False,False,False,False
2014-06-04,2014,Bridgeport,183100.0,181000.0,Single Family,Detached House,3,1,943.0,1.350819,North,2014,6,June,2014-06,-2100.0,-1.1469142545057347,Fair,False,False,False,False
2014-06-05,2014,Fairfield,292600.0,390000.0,Single Family,Detached House,3,2,1007.0,1.350819,South,2014,6,June,2014-06,97400.0,33.28776486671223,Overvalued,False,False,False,False
2014-06-06,2014,Greenwich,528360.0,1300000.0,?,Detached House,3,3,1021.0,1.350819,West,2014,6,June,2014-06,771640.0,146.04436369142252,Overvalued,False,False,True,False
2014-06-07,2014,Unknown,139630.0,40000.0,Two Family,Duplex,4,2,1343.0,1.350819,South,2014,6,June,2014-06,-99630.0,-71.35286113299433,Undervalued,False,False,False,False
2014-06-07,2014,Fairfield,480270.0,650000.0,?,Detached House,3,2,943.0,1.350819,North,2014,6,June,2014-06,169730.0,35.34053761425864,Overvalued,False,False,False,False
2014-06-07,2014,Norwalk,273630.0,154390.0,?,Detached House,3,2,1067.0,1.350819,West,2014,6,June,2014-06,-119240.0,-43.577093154990315,Undervalued,False,False,False,False
2014-06-07,2014,Greenwich,584220.0,950000.0,Single Family,Detached House,3,2,1021.0,1.350819,East,2014,6,June,2014-06,365780.0,62.60997569408784,Overvalued,False,False,False,False
2014-06-08,2014,Norwalk,520030.0,848000.0,Single Family,Detached House,3,3,961.0,1.350819,East,2014,6,June,2014-06,327970.0,63.06751533565371,Overvalued,False,False,False,False
2014-06-08,2014,Unknown,346330.0,385000.0,Single Family,Detached House,3,3,1021.0,1.350819,East,2014,6,June,2014-06,38670.0,11.165651257471199,Overvalued,False,False,False,False
2014-06-08,2014,Norwalk,729610.0,840000.0,Single Family,Detached House,3,2,1021.0,1.350819,South,2014,6,June,2014-06,110390.0,15.130000959416675,Overvalued,False,False,False,False
2014-06-11,2014,Bridgeport,126690.0,90000.0,?,Detached House,3,2,929.0,1.350819,South,2014,6,June,2014-06,-36690.0,-28.960454653090224,Undervalued,False,False,False,False
2014-06-11,2014,Bridgeport,201220.0,45000.0,Four Family,Fourplex,8,6,2494.0,1.350819,South,2014,6,June,2014-06,-156220.0,-77.63641785110823,Undervalued,False,False,False,False
2014-06-11,2014,Stamford,1011980.0,1175000.0,Single Family,Detached House,3,2,925.0,1.350819,West,2014,6,June,2014-06,163020.0,16.109014012134626,Overvalued,False,True,False,False
2014-06-11,2014,Waterbury,105430.0,21500.0,Single Family,Detached House,3,2,1017.0,1.350819,East,2014,6,June,2014-06,-83930.0,-79.6073223940055,Undervalued,False,False,False,False
2014-06-11,2014,Stamford,596560.0,765100.0,Single Family,Detached House,3,2,1028.0,1.350819,North,2014,6,June,2014-06,168540.0,28.25197800724152,Overvalued,False,False,False,False
2014-06-11,2014,Norwalk,280840.0,154900.0,Single Family,Detached House,3,1,1034.0,1.350819,North,2014,6,June,2014-06,-125940.0,-44.84403931063951,Undervalued,False,False,False,False
2014-06-12,2014,Norwalk,285460.0,255000.0,Single Family,Detached House,3,2,1034.0,1.350819,South,2014,6,June,2014-06,-30460.0,-10.67049674210047,Undervalued,False,False,False,False
2014-06-12,2014,Waterbury,86520.0,45000.0,Two Family,Duplex,4,2,1205.0,1.350819,East,2014,6,June,2014-06,-41520.0,-47.988904299583915,Undervalued,False,False,False,False
2014-06-13,2014,Norwalk,341110.0,424000.0,Single Family,Detached House,3,2,1021.0,1.350819,South,2014,6,June,2014-06,82890.0,24.300079153352293,Overvalued,False,False,False,False
2014-06-13,2014,Stamford,450970.0,488000.0,Single Family,Detached House,3,2,973.0,1.350819,North,2014,6,June,2014-06,37030.0,8.211189214360157,Overvalued,False,False,False,False
2014-06-13,2014,Waterbury,86420.0,20000.0,Two Family,Duplex,4,4,1216.0,1.350819,East,2014,6,June,2014-06,-66420.0,-76.85720897940291,Undervalued,False,False,False,False
2014-06-14,2014,Waterbury,138640.0,129900.0,Single Family,Detached House,3,3,907.0,1.350819,North,2014,6,June,2014-06,-8740.0,-6.304096941719561,Undervalued,False,False,False,False
2014-06-15,2014,Unknown,349590.0,240000.0,Single Family,Detached House,3,1,1089.0,1.350819,East,2014,6,June,2014-06,-109590.0,-31.348150690809234,Undervalued,False,False,False,False
